Member,Order,SKU,Created On,Description,Day,Month,Year,Hour
M38622,6647712,15669882,2014-08-12 23:29:00,Sooji & Rava,12,8,2014,23
M38622,6647712,15668460,2014-08-12 23:29:00,Gourd & Cucumber,12,8,2014,23
M38622,6647712,7629390,2014-08-12 23:29:00,"Glucose, Marie & Milk Biscuits",12,8,2014,23
M38622,6647712,15670252,2014-08-12 23:29:00,Organic F&V,12,8,2014,23
M38622,6647712,15668449,2014-08-12 23:29:00,Exotic Vegetables,12,8,2014,23
M38622,6772843,29247171,2014-07-05 14:36:00,Whole Spices,5,7,2014,14
M38622,6772843,15668377,2014-07-05 14:36:00,Root Vegetables,5,7,2014,14
M38622,6772843,7587658,2014-07-05 14:36:00,"Organic Salt,Sugar & Jaggery",5,7,2014,14
M38622,6772843,7543295,2014-07-05 14:36:00,Organic Masalas & Spices,5,7,2014,14
M38622,6772843,15668416,2014-07-05 14:36:00,Banana,5,7,2014,14
M38622,6772843,21410627,2014-07-05 14:36:00,Organic Masalas & Spices,5,7,2014,14
M38622,6772843,34990686,2014-07-05 14:36:00,Soups,5,7,2014,14
M38622,6772843,7587696,2014-07-05 14:36:00,Organic Masalas & Spices,5,7,2014,14
M38622,6772843,15670259,2014-07-05 14:36:00,Organic F&V,5,7,2014,14
M38622,6772843,15668463,2014-07-05 14:36:00,Gourd & Cucumber,5,7,2014,14
M38622,6772843,15669769,2014-07-05 14:36:00,Other Dals,5,7,2014,14
M38622,6772843,34987566,2014-07-05 14:36:00,Whole Spices,5,7,2014,14
M38622,6772843,7587491,2014-07-05 14:36:00,Organic Flours,5,7,2014,14
M38622,6772843,21408947,2014-07-05 14:36:00,Other Rice Products,5,7,2014,14
M38622,6772843,7587495,2014-07-05 14:36:00,Organic Dals & Pulses,5,7,2014,14
M38622,6772843,15669762,2014-07-05 14:36:00,Urad Dal,5,7,2014,14
M38622,6772843,7587693,2014-07-05 14:36:00,Organic Masalas & Spices,5,7,2014,14
M38622,6772843,7543241,2014-07-05 14:36:00,Organic Dals & Pulses,5,7,2014,14
M38622,6772843,15668458,2014-07-05 14:36:00,Brinjals,5,7,2014,14
M38622,6772843,15670144,2014-07-05 14:36:00,Organic F&V,5,7,2014,14
M38622,6772843,15669817,2014-07-05 14:36:00,Whole Spices,5,7,2014,14
M38622,6772843,7587670,2014-07-05 14:36:00,Organic Masalas & Spices,5,7,2014,14
M38622,6772843,93105684,2014-07-05 14:36:00,Organic Masalas & Spices,5,7,2014,14
M38622,6772843,7628037,2014-07-05 14:36:00,Ghee,5,7,2014,14
M38622,6772843,34989476,2014-07-05 14:36:00,Soups,5,7,2014,14
M38622,7391002,15670252,2013-10-02 17:21:00,Organic F&V,2,10,2013,17
M38622,7391002,15668460,2013-10-02 17:21:00,Gourd & Cucumber,2,10,2013,17
M38622,7391002,15670157,2013-10-02 17:21:00,Organic F&V,2,10,2013,17
M38622,7391002,21409002,2013-10-02 17:21:00,Moong Dal,2,10,2013,17
M38622,7391002,21408940,2013-10-02 17:21:00,Whole Grains,2,10,2013,17
M38622,7391002,7571385,2013-10-02 17:21:00,"Glucose, Marie & Milk Biscuits",2,10,2013,17
M38622,7391002,15668688,2013-10-02 17:21:00,Root Vegetables,2,10,2013,17
M38622,7391002,15668449,2013-10-02 17:21:00,Exotic Vegetables,2,10,2013,17
M38622,7391002,15668687,2013-10-02 17:21:00,Root Vegetables,2,10,2013,17
M38622,7391002,15670260,2013-10-02 17:21:00,Organic F&V,2,10,2013,17
M38622,7391002,29247172,2013-10-02 17:21:00,Whole Spices,2,10,2013,17
M38622,7399027,7587673,2013-10-06 22:55:00,Organic Dals & Pulses,6,10,2013,22
M38622,7399027,15670255,2013-10-06 22:55:00,Organic F&V,6,10,2013,22
M38622,7399027,15668466,2013-10-06 22:55:00,Root Vegetables,6,10,2013,22
M38622,7399027,92970608,2013-10-06 22:55:00,"Shaving Cream, Foam & Gels",6,10,2013,22
M38622,7399027,15668449,2013-10-06 22:55:00,Exotic Vegetables,6,10,2013,22
M38622,7399027,7587661,2013-10-06 22:55:00,Organic Dals & Pulses,6,10,2013,22
M38622,7399027,15668688,2013-10-06 22:55:00,Root Vegetables,6,10,2013,22
M38622,7399027,92392797,2013-10-06 22:55:00,After Shave,6,10,2013,22
M38622,7399027,15670260,2013-10-06 22:55:00,Organic F&V,6,10,2013,22
M38622,7399027,15669910,2013-10-06 22:55:00,Brinjals,6,10,2013,22
M38622,7399027,7587491,2013-10-06 22:55:00,Organic Flours,6,10,2013,22
M38622,7399027,15668477,2013-10-06 22:55:00,Exotic Vegetables,6,10,2013,22
M38622,7399027,15670157,2013-10-06 22:55:00,Organic F&V,6,10,2013,22
M38622,7399027,15668460,2013-10-06 22:55:00,Gourd & Cucumber,6,10,2013,22
M38622,7413023,15670255,2013-09-07 19:31:00,Organic F&V,7,9,2013,19
M38622,7413023,7593949,2013-09-07 19:31:00,Cream Biscuits,7,9,2013,19
M38622,7413023,15670157,2013-09-07 19:31:00,Organic F&V,7,9,2013,19
M38622,7413023,21409129,2013-09-07 19:31:00,Whole Grains,7,9,2013,19
M38622,7413023,21408940,2013-09-07 19:31:00,Whole Grains,7,9,2013,19
M38622,7413023,7571385,2013-09-07 19:31:00,"Glucose, Marie & Milk Biscuits",7,9,2013,19
M38622,7413023,15670259,2013-09-07 19:31:00,Organic F&V,7,9,2013,19
M38622,7413023,15669857,2013-09-07 19:31:00,Raw Peanuts,7,9,2013,19
M38622,7413023,15670260,2013-09-07 19:31:00,Organic F&V,7,9,2013,19
M38622,7413023,15670252,2013-09-07 19:31:00,Organic F&V,7,9,2013,19
M38622,7421262,15670157,2013-09-12 23:54:00,Organic F&V,12,9,2013,23
M38622,7421262,93289485,2013-09-12 23:54:00,Phenyles & Acids,12,9,2013,23
M38622,7421262,15669870,2013-09-12 23:54:00,Sooji & Rava,12,9,2013,23
M38622,7421262,15668458,2013-09-12 23:54:00,Brinjals,12,9,2013,23
M38622,7421262,15668460,2013-09-12 23:54:00,Gourd & Cucumber,12,9,2013,23
M38622,7421262,15668377,2013-09-12 23:54:00,Root Vegetables,12,9,2013,23
M38622,7421262,34986131,2013-09-12 23:54:00,Whole Spices,12,9,2013,23
M38622,7421262,15668466,2013-09-12 23:54:00,Root Vegetables,12,9,2013,23
M38622,7421262,7587495,2013-09-12 23:54:00,Organic Dals & Pulses,12,9,2013,23
M38622,7421262,15670255,2013-09-12 23:54:00,Organic F&V,12,9,2013,23
M38622,7421262,7587696,2013-09-12 23:54:00,Organic Masalas & Spices,12,9,2013,23
M38622,7421262,7587658,2013-09-12 23:54:00,"Organic Salt,Sugar & Jaggery",12,9,2013,23
M38622,7421262,15670242,2013-09-12 23:54:00,Organic F&V,12,9,2013,23
M38622,7421262,15670251,2013-09-12 23:54:00,Organic F&V,12,9,2013,23
M38622,7421262,7587492,2013-09-12 23:54:00,"Organic Salt,Sugar & Jaggery",12,9,2013,23
M38622,7421262,15670252,2013-09-12 23:54:00,Organic F&V,12,9,2013,23
M38622,7421262,7587687,2013-09-12 23:54:00,Organic Masalas & Spices,12,9,2013,23
M38622,7421262,15670260,2013-09-12 23:54:00,Organic F&V,12,9,2013,23
M38622,7421262,15669880,2013-09-12 23:54:00,Sooji & Rava,12,9,2013,23
M38622,7468423,7737279,2013-09-02 00:00:00,"Shaving Cream, Foam & Gels",2,9,2013,0
M38622,7468423,7587667,2013-09-02 00:00:00,Organic Dals & Pulses,2,9,2013,0
M38622,7468423,7601668,2013-09-02 00:00:00,Shaving Blade & Razors,2,9,2013,0
M38622,7468423,7587677,2013-09-02 00:00:00,Organic Dals & Pulses,2,9,2013,0
M38622,7468423,7653410,2013-09-02 00:00:00,Other Insect Repellent,2,9,2013,0
M38622,7468423,15668460,2013-09-02 00:00:00,Gourd & Cucumber,2,9,2013,0
M38622,7468423,15668377,2013-09-02 00:00:00,Root Vegetables,2,9,2013,0
M38622,7468423,7587673,2013-09-02 00:00:00,Organic Dals & Pulses,2,9,2013,0
M38622,7468423,7587492,2013-09-02 00:00:00,"Organic Salt,Sugar & Jaggery",2,9,2013,0
M38622,7482445,15670251,2013-08-01 18:56:00,Organic F&V,1,8,2013,18
M38622,7482445,15669870,2013-08-01 18:56:00,Sooji & Rava,1,8,2013,18
M38622,7482445,15670252,2013-08-01 18:56:00,Organic F&V,1,8,2013,18
M38622,7482445,15670245,2013-08-01 18:56:00,Organic F&V,1,8,2013,18
M38622,7482445,15670259,2013-08-01 18:56:00,Organic F&V,1,8,2013,18
M38622,7482445,7587661,2013-08-01 18:56:00,Organic Dals & Pulses,1,8,2013,18
M38622,7482445,15670163,2013-08-01 18:56:00,Organic F&V,1,8,2013,18
M38622,7482445,15670158,2013-08-01 18:56:00,Organic F&V,1,8,2013,18
M38622,7482445,7587495,2013-08-01 18:56:00,Organic Dals & Pulses,1,8,2013,18
M38622,7482445,15670157,2013-08-01 18:56:00,Organic F&V,1,8,2013,18
M38622,7482445,15668416,2013-08-01 18:56:00,Banana,1,8,2013,18
M38622,7482445,15670196,2013-08-01 18:56:00,Organic F&V,1,8,2013,18
M38622,7482445,7543240,2013-08-01 18:56:00,Organic Dals & Pulses,1,8,2013,18
M38622,7482445,93105684,2013-08-01 18:56:00,Organic Masalas & Spices,1,8,2013,18
M38622,7482445,92978776,2013-08-01 18:56:00,Basmati Rice,1,8,2013,18
M38622,7482445,7587691,2013-08-01 18:56:00,Organic Masalas & Spices,1,8,2013,18
M38622,7482445,7587491,2013-08-01 18:56:00,Organic Flours,1,8,2013,18
M38622,7482445,15668688,2013-08-01 18:56:00,Root Vegetables,1,8,2013,18
M38622,7493833,7543241,2013-08-08 00:25:00,Organic Dals & Pulses,8,8,2013,0
M38622,7493833,7587687,2013-08-08 00:25:00,Organic Masalas & Spices,8,8,2013,0
M38622,7493833,7587688,2013-08-08 00:25:00,Organic Masalas & Spices,8,8,2013,0
M38622,7493833,15670259,2013-08-08 00:25:00,Organic F&V,8,8,2013,0
M38622,7493833,15670245,2013-08-08 00:25:00,Organic F&V,8,8,2013,0
M38622,7493833,7587658,2013-08-08 00:25:00,"Organic Salt,Sugar & Jaggery",8,8,2013,0
M38622,7493833,7587495,2013-08-08 00:25:00,Organic Dals & Pulses,8,8,2013,0
M38622,7493833,15669870,2013-08-08 00:25:00,Sooji & Rava,8,8,2013,0
M38622,7493833,7587492,2013-08-08 00:25:00,"Organic Salt,Sugar & Jaggery",8,8,2013,0
M38622,7493833,15670163,2013-08-08 00:25:00,Organic F&V,8,8,2013,0
M38622,7493833,15670252,2013-08-08 00:25:00,Organic F&V,8,8,2013,0
M38622,7493833,15670157,2013-08-08 00:25:00,Organic F&V,8,8,2013,0
M38622,7493833,15668416,2013-08-08 00:25:00,Banana,8,8,2013,0
M38622,7493833,15668463,2013-08-08 00:25:00,Gourd & Cucumber,8,8,2013,0
M38622,7493833,15670251,2013-08-08 00:25:00,Organic F&V,8,8,2013,0
M38622,7493833,15668687,2013-08-08 00:25:00,Root Vegetables,8,8,2013,0
M38622,7493833,7587670,2013-08-08 00:25:00,Organic Masalas & Spices,8,8,2013,0
M38622,7508686,15669887,2013-07-07 15:51:00,Maida,7,7,2013,15
M38622,7508686,15670245,2013-07-07 15:51:00,Organic F&V,7,7,2013,15
M38622,7508686,93105684,2013-07-07 15:51:00,Organic Masalas & Spices,7,7,2013,15
M38622,7508686,15670196,2013-07-07 15:51:00,Organic F&V,7,7,2013,15
M38622,7508686,15670010,2013-07-07 15:51:00,Almonds,7,7,2013,15
M38622,7508686,15670157,2013-07-07 15:51:00,Organic F&V,7,7,2013,15
M38622,7508686,15670159,2013-07-07 15:51:00,Organic F&V,7,7,2013,15
M38622,7508686,7621702,2013-07-07 15:51:00,"Glucose, Marie & Milk Biscuits",7,7,2013,15
M38622,7508686,15669870,2013-07-07 15:51:00,Sooji & Rava,7,7,2013,15
M38622,7508686,15670158,2013-07-07 15:51:00,Organic F&V,7,7,2013,15
M38622,7514061,7573021,2013-07-11 00:23:00,Shaving Blade & Razors,11,7,2013,0
M38622,7514061,15670251,2013-07-11 00:23:00,Organic F&V,11,7,2013,0
M38622,7514061,15668416,2013-07-11 00:23:00,Banana,11,7,2013,0
M38622,7514061,15670160,2013-07-11 00:23:00,Organic F&V,11,7,2013,0
M38622,7514061,15670159,2013-07-11 00:23:00,Organic F&V,11,7,2013,0
M38622,7514061,15670196,2013-07-11 00:23:00,Organic F&V,11,7,2013,0
M38622,7568197,7587649,2013-07-03 22:30:00,Organic Rice & Rice Products,3,7,2013,22
M38622,7568197,15668460,2013-07-03 22:30:00,Gourd & Cucumber,3,7,2013,22
M38622,7568197,15670159,2013-07-03 22:30:00,Organic F&V,3,7,2013,22
M38622,7568197,15670252,2013-07-03 22:30:00,Organic F&V,3,7,2013,22
M38622,7568197,15670248,2013-07-03 22:30:00,Organic F&V,3,7,2013,22
M38622,7568197,15670255,2013-07-03 22:30:00,Organic F&V,3,7,2013,22
M38622,7568197,15670160,2013-07-03 22:30:00,Organic F&V,3,7,2013,22
M38622,7568197,15670157,2013-07-03 22:30:00,Organic F&V,3,7,2013,22
M38622,7568197,15670196,2013-07-03 22:30:00,Organic F&V,3,7,2013,22
M38622,7568197,15670161,2013-07-03 22:30:00,Organic F&V,3,7,2013,22
M38622,7568197,15670251,2013-07-03 22:30:00,Organic F&V,3,7,2013,22
M38622,7568197,15670192,2013-07-03 22:30:00,Organic F&V,3,7,2013,22
M38622,7568197,15670245,2013-07-03 22:30:00,Organic F&V,3,7,2013,22
M38622,7609526,15670157,2013-05-02 10:08:00,Organic F&V,2,5,2013,10
M38622,7609526,15668477,2013-05-02 10:08:00,Exotic Vegetables,2,5,2013,10
M38622,7609526,15668448,2013-05-02 10:08:00,Exotic Vegetables,2,5,2013,10
M38622,7609526,15670162,2013-05-02 10:08:00,Organic F&V,2,5,2013,10
M38622,7609526,15668467,2013-05-02 10:08:00,Beans,2,5,2013,10
M38622,7609526,93009339,2013-05-02 10:08:00,Organic Flours,2,5,2013,10
M38622,7609526,15670255,2013-05-02 10:08:00,Organic F&V,2,5,2013,10
M38622,7609526,15670158,2013-05-02 10:08:00,Organic F&V,2,5,2013,10
M38622,7622533,15670158,2013-05-11 11:34:00,Organic F&V,11,5,2013,11
M38622,7652937,7587491,2013-04-10 22:32:00,Organic Flours,10,4,2013,22
M38622,7652937,7587687,2013-04-10 22:32:00,Organic Masalas & Spices,10,4,2013,22
M38622,7652937,15668467,2013-04-10 22:32:00,Beans,10,4,2013,22
M38622,7652937,15670248,2013-04-10 22:32:00,Organic F&V,10,4,2013,22
M38622,7652937,93105684,2013-04-10 22:32:00,Organic Masalas & Spices,10,4,2013,22
M38622,7652937,15670259,2013-04-10 22:32:00,Organic F&V,10,4,2013,22
M38622,7652937,15670260,2013-04-10 22:32:00,Organic F&V,10,4,2013,22
M38622,7652937,7587658,2013-04-10 22:32:00,"Organic Salt,Sugar & Jaggery",10,4,2013,22
M38622,7652937,15670144,2013-04-10 22:32:00,Organic F&V,10,4,2013,22
M38622,7652937,15670245,2013-04-10 22:32:00,Organic F&V,10,4,2013,22
M38622,7652937,15670255,2013-04-10 22:32:00,Organic F&V,10,4,2013,22
M38622,7652937,7587493,2013-04-10 22:32:00,"Organic Salt,Sugar & Jaggery",10,4,2013,22
M38622,7652937,15670252,2013-04-10 22:32:00,Organic F&V,10,4,2013,22
M38622,7652937,15670192,2013-04-10 22:32:00,Organic F&V,10,4,2013,22
M38622,7652937,7587670,2013-04-10 22:32:00,Organic Masalas & Spices,10,4,2013,22
M38622,7652937,7587672,2013-04-10 22:32:00,Organic Masalas & Spices,10,4,2013,22
M38622,7652937,15670158,2013-04-10 22:32:00,Organic F&V,10,4,2013,22
M38622,7652937,7587702,2013-04-10 22:32:00,Organic Flours,10,4,2013,22
M38622,7652937,15670251,2013-04-10 22:32:00,Organic F&V,10,4,2013,22
M38622,7652937,93009339,2013-04-10 22:32:00,Organic Flours,10,4,2013,22
M38622,7652937,15670163,2013-04-10 22:32:00,Organic F&V,10,4,2013,22
M38622,7653806,15670172,2013-04-12 23:16:00,Organic F&V,12,4,2013,23
M38622,7653806,15668466,2013-04-12 23:16:00,Root Vegetables,12,4,2013,23
M38622,7653806,15668689,2013-04-12 23:16:00,Root Vegetables,12,4,2013,23
M38622,7653806,15669834,2013-04-12 23:16:00,Raw Rice,12,4,2013,23
M38622,7653806,15668449,2013-04-12 23:16:00,Exotic Vegetables,12,4,2013,23
M38622,7653806,15670182,2013-04-12 23:16:00,Organic F&V,12,4,2013,23
M38622,7653806,15668476,2013-04-12 23:16:00,Exotic Vegetables,12,4,2013,23
M38622,7675343,15670159,2013-03-01 22:42:00,Organic F&V,1,3,2013,22
M38622,7675343,15670248,2013-03-01 22:42:00,Organic F&V,1,3,2013,22
M38622,7675343,15670153,2013-03-01 22:42:00,Organic F&V,1,3,2013,22
M38622,7675343,7587661,2013-03-01 22:42:00,Organic Dals & Pulses,1,3,2013,22
M38622,7675343,15669824,2013-03-01 22:42:00,Raw Rice,1,3,2013,22
M38622,7675343,15670246,2013-03-01 22:42:00,Organic F&V,1,3,2013,22
M38622,7675343,7587657,2013-03-01 22:42:00,Organic Dals & Pulses,1,3,2013,22
M38622,7675343,15670192,2013-03-01 22:42:00,Organic F&V,1,3,2013,22
M38622,7675343,15670260,2013-03-01 22:42:00,Organic F&V,1,3,2013,22
M38622,7675343,93105684,2013-03-01 22:42:00,Organic Masalas & Spices,1,3,2013,22
M38622,7675343,15670252,2013-03-01 22:42:00,Organic F&V,1,3,2013,22
M38622,7675343,15670157,2013-03-01 22:42:00,Organic F&V,1,3,2013,22
M38622,7675343,15670160,2013-03-01 22:42:00,Organic F&V,1,3,2013,22
M38622,7675343,15670259,2013-03-01 22:42:00,Organic F&V,1,3,2013,22
M38622,7675343,15670251,2013-03-01 22:42:00,Organic F&V,1,3,2013,22
M38622,7684742,15670248,2013-03-09 21:22:00,Organic F&V,9,3,2013,21
M38622,7684742,15670260,2013-03-09 21:22:00,Organic F&V,9,3,2013,21
M38622,7684742,7587658,2013-03-09 21:22:00,"Organic Salt,Sugar & Jaggery",9,3,2013,21
M38622,7684742,15668476,2013-03-09 21:22:00,Exotic Vegetables,9,3,2013,21
M38622,7684742,7587659,2013-03-09 21:22:00,Organic Dals & Pulses,9,3,2013,21
M38622,7684742,7587661,2013-03-09 21:22:00,Organic Dals & Pulses,9,3,2013,21
M38622,7684742,7587675,2013-03-09 21:22:00,Organic Dals & Pulses,9,3,2013,21
M38622,7684742,7587673,2013-03-09 21:22:00,Organic Dals & Pulses,9,3,2013,21
M38622,7684742,15670255,2013-03-09 21:22:00,Organic F&V,9,3,2013,21
M38622,7684742,15670157,2013-03-09 21:22:00,Organic F&V,9,3,2013,21
M38622,7684742,7587663,2013-03-09 21:22:00,Organic Dals & Pulses,9,3,2013,21
M38622,7684742,93009288,2013-03-09 21:22:00,Organic Dals & Pulses,9,3,2013,21
M38622,7684742,7587490,2013-03-09 21:22:00,Organic Dals & Pulses,9,3,2013,21
M38622,7684742,93274726,2013-03-09 21:22:00,Organic Dals & Pulses,9,3,2013,21
M38622,7684742,15670172,2013-03-09 21:22:00,Organic F&V,9,3,2013,21
M38622,7684742,7543247,2013-03-09 21:22:00,Organic Dals & Pulses,9,3,2013,21
M38622,7684742,7587495,2013-03-09 21:22:00,Organic Dals & Pulses,9,3,2013,21
M38622,7684742,7587670,2013-03-09 21:22:00,Organic Masalas & Spices,9,3,2013,21
M38622,7684742,7587678,2013-03-09 21:22:00,Organic Dals & Pulses,9,3,2013,21
M38622,7684742,7587667,2013-03-09 21:22:00,Organic Dals & Pulses,9,3,2013,21
M38622,7684742,7587657,2013-03-09 21:22:00,Organic Dals & Pulses,9,3,2013,21
M38622,7684742,7587669,2013-03-09 21:22:00,Organic Dals & Pulses,9,3,2013,21
M38622,7684742,15668449,2013-03-09 21:22:00,Exotic Vegetables,9,3,2013,21
M38622,7684742,15668469,2013-03-09 21:22:00,Beans,9,3,2013,21
M38622,7684742,7587664,2013-03-09 21:22:00,Organic Dals & Pulses,9,3,2013,21
M38622,7684742,7571385,2013-03-09 21:22:00,"Glucose, Marie & Milk Biscuits",9,3,2013,21
M38622,7684742,7543240,2013-03-09 21:22:00,Organic Dals & Pulses,9,3,2013,21
M38622,7684742,15670159,2013-03-09 21:22:00,Organic F&V,9,3,2013,21
M38622,7684742,15668466,2013-03-09 21:22:00,Root Vegetables,9,3,2013,21
M38622,7684742,7587493,2013-03-09 21:22:00,"Organic Salt,Sugar & Jaggery",9,3,2013,21
M38622,7684742,7587491,2013-03-09 21:22:00,Organic Flours,9,3,2013,21
M38622,7684742,15669835,2013-03-09 21:22:00,Raw Rice,9,3,2013,21
M38622,7684742,7587677,2013-03-09 21:22:00,Organic Dals & Pulses,9,3,2013,21
M38622,7684742,15670252,2013-03-09 21:22:00,Organic F&V,9,3,2013,21
M38622,7723993,15670255,2013-02-09 14:04:00,Organic F&V,9,2,2013,14
M38622,7723993,15670259,2013-02-09 14:04:00,Organic F&V,9,2,2013,14
M38622,7723993,7587490,2013-02-09 14:04:00,Organic Dals & Pulses,9,2,2013,14
M38622,7723993,15670250,2013-02-09 14:04:00,Organic F&V,9,2,2013,14
M38622,7723993,15670196,2013-02-09 14:04:00,Organic F&V,9,2,2013,14
M38622,7723993,15670160,2013-02-09 14:04:00,Organic F&V,9,2,2013,14
M38622,7723993,7587667,2013-02-09 14:04:00,Organic Dals & Pulses,9,2,2013,14
M38622,7723993,7587657,2013-02-09 14:04:00,Organic Dals & Pulses,9,2,2013,14
M38622,7723993,15670251,2013-02-09 14:04:00,Organic F&V,9,2,2013,14
M38622,7723993,15670253,2013-02-09 14:04:00,Organic F&V,9,2,2013,14
M38622,7723993,15668476,2013-02-09 14:04:00,Exotic Vegetables,9,2,2013,14
M38622,7723993,7587658,2013-02-09 14:04:00,"Organic Salt,Sugar & Jaggery",9,2,2013,14
M38622,7723993,15670241,2013-02-09 14:04:00,Organic F&V,9,2,2013,14
M38622,7723993,15670248,2013-02-09 14:04:00,Organic F&V,9,2,2013,14
M38622,7723993,15670161,2013-02-09 14:04:00,Organic F&V,9,2,2013,14
M38622,7723993,15670252,2013-02-09 14:04:00,Organic F&V,9,2,2013,14
M38622,7723993,15670260,2013-02-09 14:04:00,Organic F&V,9,2,2013,14
M38622,7723993,7587673,2013-02-09 14:04:00,Organic Dals & Pulses,9,2,2013,14
M38622,7733270,7587657,2012-12-01 20:40:00,Organic Dals & Pulses,1,12,2012,20
M38622,7733270,7587673,2012-12-01 20:40:00,Organic Dals & Pulses,1,12,2012,20
M38622,7733270,7587667,2012-12-01 20:40:00,Organic Dals & Pulses,1,12,2012,20
M38622,7733270,7587670,2012-12-01 20:40:00,Organic Masalas & Spices,1,12,2012,20
M38622,7733270,7543247,2012-12-01 20:40:00,Organic Dals & Pulses,1,12,2012,20
M38622,7733270,15670157,2012-12-01 20:40:00,Organic F&V,1,12,2012,20
M38622,7733270,15668689,2012-12-01 20:40:00,Root Vegetables,1,12,2012,20
M38622,7733270,7587677,2012-12-01 20:40:00,Organic Dals & Pulses,1,12,2012,20
M38622,7733270,7587495,2012-12-01 20:40:00,Organic Dals & Pulses,1,12,2012,20
M38622,7733270,7587669,2012-12-01 20:40:00,Organic Dals & Pulses,1,12,2012,20
M38622,7733270,15668469,2012-12-01 20:40:00,Beans,1,12,2012,20
M38622,7733270,7587675,2012-12-01 20:40:00,Organic Dals & Pulses,1,12,2012,20
M38622,7733270,7587663,2012-12-01 20:40:00,Organic Dals & Pulses,1,12,2012,20
M38622,7733270,15670163,2012-12-01 20:40:00,Organic F&V,1,12,2012,20
M38622,7733270,15668466,2012-12-01 20:40:00,Root Vegetables,1,12,2012,20
M38622,7733270,15670192,2012-12-01 20:40:00,Organic F&V,1,12,2012,20
M38622,7733270,7587664,2012-12-01 20:40:00,Organic Dals & Pulses,1,12,2012,20
M38622,7733270,7587661,2012-12-01 20:40:00,Organic Dals & Pulses,1,12,2012,20
M38622,7733270,7543241,2012-12-01 20:40:00,Organic Dals & Pulses,1,12,2012,20
M38622,7736136,7587688,2012-12-03 21:52:00,Organic Masalas & Spices,3,12,2012,21
M38622,7736136,15669829,2012-12-03 21:52:00,Raw Rice,3,12,2012,21
M38622,7736136,7653015,2012-12-03 21:52:00,Basmati Rice,3,12,2012,21
M38622,7736136,7587491,2012-12-03 21:52:00,Organic Flours,3,12,2012,21
M38622,7736136,7587493,2012-12-03 21:52:00,"Organic Salt,Sugar & Jaggery",3,12,2012,21
M38622,7736136,7587658,2012-12-03 21:52:00,"Organic Salt,Sugar & Jaggery",3,12,2012,21
M38622,7739030,7628037,2012-12-07 21:02:00,Ghee,7,12,2012,21
M38622,7739030,15670246,2012-12-07 21:02:00,Organic F&V,7,12,2012,21
M38622,7739030,15670252,2012-12-07 21:02:00,Organic F&V,7,12,2012,21
M38622,7739030,15668466,2012-12-07 21:02:00,Root Vegetables,7,12,2012,21
M38622,7739030,15670254,2012-12-07 21:02:00,Organic F&V,7,12,2012,21
M38622,7739030,15668469,2012-12-07 21:02:00,Beans,7,12,2012,21
M38622,7739030,15670157,2012-12-07 21:02:00,Organic F&V,7,12,2012,21
M38622,7739030,15670260,2012-12-07 21:02:00,Organic F&V,7,12,2012,21
M38622,7739030,15670259,2012-12-07 21:02:00,Organic F&V,7,12,2012,21
M38622,7739030,15670251,2012-12-07 21:02:00,Organic F&V,7,12,2012,21
M38622,7739030,15670250,2012-12-07 21:02:00,Organic F&V,7,12,2012,21
M38622,7739030,15670163,2012-12-07 21:02:00,Organic F&V,7,12,2012,21
M38622,7739745,7656171,2012-12-09 23:37:00,"Shaving Cream, Foam & Gels",9,12,2012,23
M38622,7739745,7601669,2012-12-09 23:37:00,Shaving Blade & Razors,9,12,2012,23
M38622,7739745,7632452,2012-12-09 23:37:00,Liquid Detergent,9,12,2012,23
M38622,7739745,7587493,2012-12-09 23:37:00,"Organic Salt,Sugar & Jaggery",9,12,2012,23
M38622,7755549,7587493,2013-01-01 15:16:00,"Organic Salt,Sugar & Jaggery",1,1,2013,15
M38622,7755549,7587492,2013-01-01 15:16:00,"Organic Salt,Sugar & Jaggery",1,1,2013,15
M38622,7755549,7587658,2013-01-01 15:16:00,"Organic Salt,Sugar & Jaggery",1,1,2013,15
M38622,7755549,15669832,2013-01-01 15:16:00,Sugar,1,1,2013,15
M38622,7755620,15670163,2013-01-01 15:10:00,Organic F&V,1,1,2013,15
M38622,7755620,15670255,2013-01-01 15:10:00,Organic F&V,1,1,2013,15
M38622,7755620,15670250,2013-01-01 15:10:00,Organic F&V,1,1,2013,15
M38622,7755620,15669795,2013-01-01 15:10:00,Other Dry Fruits,1,1,2013,15
M38622,7755620,15670157,2013-01-01 15:10:00,Organic F&V,1,1,2013,15
M38622,7755620,15670259,2013-01-01 15:10:00,Organic F&V,1,1,2013,15
M38622,7755620,15669805,2013-01-01 15:10:00,Cashews,1,1,2013,15
M38622,7755620,15670251,2013-01-01 15:10:00,Organic F&V,1,1,2013,15
M38622,7755620,15670260,2013-01-01 15:10:00,Organic F&V,1,1,2013,15
M38622,7755620,15670196,2013-01-01 15:10:00,Organic F&V,1,1,2013,15
M38622,7755620,15670252,2013-01-01 15:10:00,Organic F&V,1,1,2013,15
M38622,7759370,15670250,2013-01-05 12:50:00,Organic F&V,5,1,2013,12
M38622,7759370,15670163,2013-01-05 12:50:00,Organic F&V,5,1,2013,12
M38622,7759370,15670260,2013-01-05 12:50:00,Organic F&V,5,1,2013,12
M38622,7759370,15670161,2013-01-05 12:50:00,Organic F&V,5,1,2013,12
M38622,7759370,15670251,2013-01-05 12:50:00,Organic F&V,5,1,2013,12
M38622,7759370,15670157,2013-01-05 12:50:00,Organic F&V,5,1,2013,12
